address,latitude,longitude
89-014 169 STREET,40.70883548,-73.79187539
146-058 106 AVENUE,40.69481994,-73.80314786
153-43 82 STREET,40.6647553,-73.85181133
2028 EAST 56 STREET,40.61313612,-73.92024328
1940 EAST 36 STREET,40.61059787,-73.93242557
105-041 170 STREET,40.7002972,-73.7867421
167-048 145 AVENUE,40.66438825,-73.77308177
2050 FLATBUSH AVENUE,40.61983223,-73.93400873
21-004 154 STREET,40.77929532,-73.80910739
35-034 BELL BOULEVARD,40.76820806,-73.77348299
68-013 76 STREET,40.71051298,-73.87615278
87-002 164 STREET,40.71008581,-73.80015208
158-052 80 STREET,40.65744192,-73.85243111
407 INGRAM AVENUE,40.61346167,-74.13604151
2074 DEAN STREET,40.6751268,-73.91898246
35-034 BELL BOULEVARD,40.76811937,-73.77343831
1208 EASTERN PARKWAY,40.66826302,-73.92845464
327 WOODVALE AVENUE,40.51623818,-74.20716693
1735 WEST 11 STREET,40.60450231,-73.98373046
687 EAST 51 STREET,40.64474572,-73.92856283
213-031 28 AVENUE,40.77727777,-73.77551097
132-038 85 STREET,40.67457164,-73.8514629
24-036 157 STREET,40.77546298,-73.80670327
135-011 140 STREET,40.66752203,-73.79811776
57-069 74 STREET,40.72667282,-73.88712743
116-003 111 AVENUE,40.67989217,-73.82369649
158-051 79 STREET,40.65740182,-73.85271093
158-052 80 STREET,40.65742218,-73.85256889
411 INGRAM AVENUE,40.61331911,-74.13605057
151-045 24 ROAD,40.77621707,-73.81097449
669 EAST 51 STREET,40.64505326,-73.92859492
140-004 135 AVENUE,40.66780781,-73.79816679
80-011 158 AVENUE,40.65926564,-73.85177513
159 AMBOY STREET,40.66669306,-73.9136246
85 VILLAGE ROAD NORTH,40.59645731,-73.97213106
1958 BERGEN AVENUE,40.62454345,-73.90691131
147-058 GRAND CENTRAL PARKWAY SR SOUTH,40.71562663,-73.81177455
85-020 164 STREET,40.71219698,-73.80113028
5101 CLARENDON ROAD,40.64468661,-73.92855666
147-001 24 AVENUE,40.77762776,-73.81946605
162-031 90 STREET,40.65289307,-73.84118964
105-066 134 STREET,40.6882929,-73.81110738
146 BAY 13 STREET,40.60666417,-74.00959767
2286 WEST 1 STREET,40.59284992,-73.9716713
147-068 COOLIDGE AVENUE,40.71484966,-73.81026952
1469 74 STREET,40.61858327,-74.00286348
862 EAST 94 STREET,40.6478038,-73.90948121
447 EAST 56 STREET,40.64583387,-73.92383952
161-034 84 ROAD,40.71444983,-73.80304506
153-016 SOUTH ROAD,40.69615114,-73.79978899
2132 EAST 2 STREET,40.59752363,-73.96971974
305 AVENUE W,40.59258666,-73.97184874
158-051 79 STREET,40.65738492,-73.85282888
876 EAST 93 STREET,40.64729587,-73.9101535
151-014 25 AVENUE,40.77549823,-73.81214866
2148 EAST 1 STREET,40.59609548,-73.97039679
1140 78 STREET,40.6205882,-74.01264964
1473 76 STREET,40.61725062,-74.00391055
1698 BERGEN STREET,40.67473844,-73.92615165
153-016 SOUTH ROAD,40.69633524,-73.79997895
151-027 20 AVENUE,40.78107875,-73.81092616
151-046 19 AVENUE,40.78162935,-73.810136
124-012 26 AVENUE,40.77429005,-73.84403845
168 BAY 13 STREET,40.60638603,-74.00988749
138-011 111 AVENUE,40.68500602,-73.80570733
876 OVINGTON AVENUE,40.6285871,-74.01360276
147-068 COOLIDGE AVENUE,40.71473192,-73.81026796
135-021 140 STREET,40.66734894,-73.79808807
8421 20 AVENUE,40.60524029,-73.99747963
7115 8 AVENUE,40.62885744,-74.01633981
150-033 SHORE AVENUE,40.69442163,-73.79955168
95-029 75 STREET,40.6816739,-73.86324002
122-019 25 AVENUE,40.77681056,-73.84534527
172-016 GRAND CENTRAL PARKWAY SR SOUTH,40.71847694,-73.79321638
135-017 140 STREET,40.66746896,-73.79810866
85-053 164 STREET,40.71133823,-73.80046128
32-033 BELL BOULEVARD,40.77284486,-73.77457136
868 EAST 93 STREET,40.64742497,-73.91029796
2132 DEAN STREET,40.67503313,-73.9172011
172-004 84 AVENUE,40.71686304,-73.79304506
84-015 172 STREET,40.71655598,-73.79289556
57-021 64 STREET,40.72202792,-73.90121173
920 EAST 94 STREET,40.64687836,-73.90845407
105-020 78 STREET,40.67870396,-73.85943441
163-002 CROSS BAY BOULEVARD,40.65234509,-73.83873003
89-007 169 STREET,40.7089869,-73.79196408
68-027 76 STREET,40.71010858,-73.87604707
142-032 84 DRIVE,40.71105712,-73.8139226
1128 81 STREET,40.61916819,-74.01461825
2054 FLATBUSH AVENUE,40.61978955,-73.93396116
19-001 MURRAY STREET,40.78175954,-73.81177653
36-006 215 STREET,40.76847169,-73.76987697
25-072 127 STREET,40.7742011,-73.84168216
722 TROY AVENUE,40.65571083,-73.93671478
131 AMBOY STREET,40.66726749,-73.91397635
2070 DEAN STREET,40.67513209,-73.91908317
1884 EAST 52 STREET,40.61321405,-73.92466787
109-064 PARK LANE SOUTH,40.70244014,-73.83965142
146-023 105 AVENUE,40.69476698,-73.80480382
146-027 105 AVENUE,40.69481725,-73.8047446
1884 EAST 52 STREET,40.61321976,-73.92457452
1884 EAST 52 STREET,40.61322507,-73.92448764
2056 WEST 9 STREET,40.59706373,-73.98058345
27-021 203 STREET,40.77328083,-73.78796656
665 EAST 51 STREET,40.64515067,-73.92860508
146-021 105 AVENUE,40.69467215,-73.80491551
25-072 127 STREET,40.77419537,-73.84151532
60-008 172 STREET,40.73890582,-73.7973172
154-016 23 AVENUE,40.77735876,-73.8085644
71 VILLAGE ROAD NORTH,40.59647565,-73.97236026
132-016 14 ROAD,40.785612,-73.83590808
132-018 14 ROAD,40.7855976,-73.83562633
84-022 HOMELAWN STREET,40.71679351,-73.7923893
130 MALLOW STREET,40.54776014,-74.20938652
14-018 133 PLACE,40.78555642,-73.83482107
81-007 133 AVENUE,40.67359069,-73.85474197
507 EAST 88 STREET,40.64371656,-73.91231029
146-046 106 AVENUE,40.69459814,-73.80341326
82-17 155 AVENUE,40.66463311,-73.85100063
1048 80 STREET,40.62068487,-74.01582557
131-017 15 AVENUE,40.78470069,-73.83681831
660 EAST 93 STREET,40.65163708,-73.91481561
167-048 145 AVENUE,40.66449444,-73.77316249
35-020 BELL BOULEVARD,40.76844899,-73.77360436
157-043 82 STREET,40.65970371,-73.85057781
146-011 105 AVENUE,40.69443425,-73.8051957
151-045 24 ROAD,40.77622158,-73.81103123
1134 78 STREET,40.62066756,-74.01278129
105-040 171 STREET,40.70070933,-73.78606672
23-048 123 STREET,40.77722575,-73.84532261
135-007 140 STREET,40.66763743,-73.79813756
28-001 154 STREET,40.77243983,-73.80978237
1463 74 STREET,40.61867221,-74.00301089
157-049 81 STREET,40.65937583,-73.85152292
132-015 135 AVENUE,40.66755974,-73.80626938
85-043 164 STREET,40.71153284,-73.80058027
1171 65 STREET,40.62763229,-74.00407452
1958 BERGEN AVENUE,40.62445921,-73.90672392
1698 BERGEN STREET,40.67474585,-73.92628757
169-017 90 AVENUE,40.70863327,-73.79105721
7923 11 AVENUE,40.6199926,-74.01447514
61-015 PARSONS BOULEVARD,40.73810099,-73.81030943
168-023 89 AVENUE,40.7090168,-73.79318953
1339 85 STREET,40.61404475,-74.01216782
6409 14 AVENUE,40.62497801,-73.9988618
311 AVENUE W,40.59267176,-73.97163703
55 MIDLAND AVENUE,40.58133382,-74.10858553
1171 65 STREET,40.62758354,-74.00399376
1777 EASTERN PARKWAY,40.67408814,-73.91007386
1532 76 STREET,40.61645483,-74.00279393
23-012 124 STREET,40.77817119,-73.84436833
154-066 24 AVENUE,40.77638341,-73.80657867
471 EAST 56 STREET,40.64527196,-73.92377941
8419 20 AVENUE,40.60528431,-73.99743422
108-025 173 STREET,40.69905597,-73.78224798
156-038 88 STREET,40.66225567,-73.84554416
66-038 JAY AVENUE,40.72803531,-73.89754721
170-006 89 AVENUE,40.70960985,-73.79082653
105-020 SUTPHIN BOULEVARD,40.69519647,-73.80319858
85-050 160 STREET,40.71085849,-73.80441707
176-011 145 DRIVE,40.66392429,-73.77103814
150-039 24 ROAD,40.77641507,-73.8134898
221 EAST 53 STREET,40.65463697,-73.92767502
218-021 85 AVENUE,40.73147475,-73.7507136
52-029 70 STREET,40.73277536,-73.89393693
106-006 WALTHAM STREET,40.69422779,-73.80367182
9302 AVENUE A,40.65238698,-73.91565047
141-014 CHERRY AVENUE,40.75488991,-73.82113361
17-001 MURRAY STREET,40.78388547,-73.81142613
954 EAST 83 STREET,40.63588183,-73.9100221
317 WOODVALE AVENUE,40.51640181,-74.2072555
88-031 138 STREET,40.70322534,-73.81575429
88-040 179 STREET,40.71130461,-73.78397462
211-003 33 ROAD,40.77054993,-73.77683203
217-029 CORBETT ROAD,40.7700592,-73.76628385
122-019 25 AVENUE,40.77693122,-73.84533869
24-044 157 STREET,40.77524053,-73.80673428
135-011 140 STREET,40.66757756,-73.79812729
71 VILLAGE ROAD NORTH,40.59646275,-73.9721991
139-015 WHITELAW STREET,40.67062057,-73.84723244
1698 BERGEN STREET,40.67474224,-73.92622141
19-001 MURRAY STREET,40.78174905,-73.81164437
153-016 SOUTH ROAD,40.69629457,-73.80003463
114-049 130 STREET,40.67995441,-73.81087445
148-034 84 DRIVE,40.71185569,-73.80944189
90-038 186 STREET,40.71100163,-73.77393878
149-033 84 STREET,40.6682876,-73.85071925
163-055 SAYRES AVENUE,40.69078348,-73.78465104
126 MALLOW STREET,40.5476779,-74.2093527
97-021 83 STREET,40.68238874,-73.85663584
2155 DEAN STREET,40.67508653,-73.91627665
13-033 136 STREET,40.78665733,-73.83281399
150-017 SHORE AVENUE,40.69415379,-73.79996865
1930 BERGEN AVENUE,40.62490595,-73.90771768
129-005 31 AVENUE,40.76932718,-73.84016068
915 KNICKERBOCKER AVENUE,40.69057217,-73.90377241
11-019 143 PLACE,40.78840834,-73.82593346
87-015 PITKIN AVENUE,40.67443864,-73.84879471
145-028 175 STREET,40.66387268,-73.77269778
168-023 89 AVENUE,40.70908332,-73.7932282
2134 DEAN STREET,40.67502159,-73.91698171
1360 EAST 34 STREET,40.62219503,-73.94221066
1966 BERGEN AVENUE,40.62427663,-73.90631779
19-002 MURRAY STREET,40.78179071,-73.81213464
147-017 24 AVENUE,40.77752817,-73.81884752
105-044 86 STREET,40.67850695,-73.85197378
81-003 161 AVENUE,40.65429031,-73.85014055
150-016 24 ROAD,40.7763773,-73.81419691
102-035 89 AVENUE,40.69351139,-73.84302691
163-020 CROSS BAY BOULEVARD,40.65166655,-73.83821984
150-027 25 AVENUE,40.77572582,-73.81384894
150-018 SOUTH ROAD,40.69574198,-73.80078944
84-028 HOMELAWN STREET,40.71645069,-73.79242054
137-044 71 AVENUE,40.72712383,-73.82536979
150-019 SHORE AVENUE,40.69420548,-73.79988818
55-020 66 STREET,40.72693956,-73.89872505
7315 13 AVENUE,40.62103018,-74.00654855
184 HERZL STREET,40.66564982,-73.91464159
437 EAST 49 STREET,40.65114125,-73.93126645
35-028 210 STREET,40.76743853,-73.777113
101-059 94 STREET,40.68242667,-73.84592451
106-004 86 STREET,40.67827444,-73.85185691
106-022 154 STREET,40.69570002,-73.79945908
132-049 142 STREET,40.66892901,-73.79747921
277 GRAFTON STREET,40.66150886,-73.91746858
19-001 MURRAY STREET,40.78175464,-73.81171476
157-029 82 STREET,40.66020573,-73.85070163
217-001 CORBETT ROAD,40.76998924,-73.76725724
105-033 93 STREET,40.67931155,-73.84540262
210 RUGBY ROAD,40.64465323,-73.96608602
8419 20 AVENUE,40.60531149,-73.99740616
71 VILLAGE ROAD NORTH,40.59648443,-73.97246984
1533 85 STREET,40.61153506,-74.00801261
6704 11 AVENUE,40.62738842,-74.00733684
133-007 135 AVENUE,40.66757908,-73.80596248
40 BAY 13 STREET,40.60880249,-74.00737593
153-014 SOUTH ROAD,40.69600599,-73.80043001
7307 13 AVENUE,40.6212037,-74.00636729
84-030 108 AVENUE,40.6769986,-73.85168833
1753 71 STREET,40.61632803,-73.99461227
162-042 92 STREET,40.65260492,-73.83920752
133-017 86 STREET,40.67369123,-73.85015908
6415 14 AVENUE,40.62482087,-73.99902613
170-017 90 AVENUE,40.70896161,-73.79008532
120 MALLOW STREET,40.54761719,-74.20936355
24-002 147 STREET,40.77742973,-73.81961976
150-015 SHORE AVENUE,40.69409644,-73.80005794
32 BAY 13 STREET,40.60892523,-74.00724863
156-024 SOUTH ROAD,40.69811634,-73.79779029
21-028 81 STREET,40.77017252,-73.88872703
95-040 CULLODEN PLACE,40.6829856,-73.85779102
89-045 164 STREET,40.7061484,-73.7962451
8784 15 AVENUE,40.60772224,-74.0134445
158-014 OAK AVENUE,40.75015046,-73.80836552
57-019 64 STREET,40.72213046,-73.90124048
2 BAY 13 STREET,40.60941274,-74.00674299
9321 FOSTER AVENUE,40.64680625,-73.90837404
1932 BERGEN AVENUE,40.62485267,-73.90759916
979 EAST 89 STREET,40.63830793,-73.90506969
106-022 154 STREET,40.69574895,-73.79949486
141-020 CHERRY AVENUE,40.75493023,-73.82107162
101-034 94 STREET,40.68309947,-73.84639388
138-038 101 AVENUE,40.69455727,-73.80950039
166-026 21 ROAD,40.77776471,-73.79687231
35-014 210 STREET,40.76781904,-73.77731599
35-036 210 STREET,40.76720516,-73.77698371
106-032 WALTHAM STREET,40.69363046,-73.8028034
66-030 52 ROAD,40.73286563,-73.89795036
2078 WEST 5 STREET,40.59702898,-73.9766522
36-023 216 STREET,40.76828716,-73.76777071
2311 83 STREET,40.60208489,-73.98936341
1073 72 STREET,40.62493286,-74.0103639
880 68 STREET,40.62970357,-74.0124327
94-035 103 AVENUE,40.68255238,-73.8445493
101-064 95 STREET,40.68268073,-73.84455024
69-074 60 AVENUE,40.72251365,-73.89026647
72-036 CALDWELL AVENUE,40.72461719,-73.8875222
151-026 17 ROAD,40.78311247,-73.81073434
2146 EAST 4 STREET,40.59793651,-73.96790848
1335 85 STREET,40.61420529,-74.01243377
27-014 163 STREET,40.7721093,-73.80152788
80-019 SUTTER AVENUE,40.67516212,-73.85575581
5801 TILDEN AVENUE,40.64882352,-73.92227418
681 JOHNSTON TERRACE,40.51297136,-74.20391805
210 RUGBY ROAD,40.64457816,-73.96607261
1940 BERGEN AVENUE,40.62461347,-73.90706706
7018 FT HAMILTON PARKWAY,40.62792729,-74.01341041
156-022 SOUTH ROAD,40.69789413,-73.7981093
156-014 SOUTH ROAD,40.69771328,-73.7983484
616 RALPH AVENUE,40.66755374,-73.92277781
66-028 52 ROAD,40.73286783,-73.89804124
135-021 134 STREET,40.66713089,-73.80530975
52-059 66 STREET,40.73187423,-73.89908636
155-002 108 AVENUE,40.69386601,-73.79692878
89-063 164 STREET,40.70582812,-73.79604253
68 BAY 13 STREET,40.60829344,-74.00790389
1292 EAST 56 STREET,40.62418175,-73.92171023
43-043 BOWNE STREET,40.75460876,-73.81920663
130-014 FOCH BOULEVARD,40.67611949,-73.80841564
211-016 82 AVENUE,40.73146192,-73.75815825
155-029 116 ROAD,40.68365308,-73.78828547
175-017 110 AVENUE,40.69808547,-73.77846719
89-004 163 AVENUE,40.65202196,-73.84192819
337 SUTTER AVENUE,40.66766132,-73.90714576
2286 WEST 1 STREET,40.5927956,-73.97166085
64 BAY 13 STREET,40.60842479,-74.00776766
84-001 133 AVENUE,40.67410914,-73.85209453
79-046 78 AVENUE,40.70501947,-73.86989652
24-045 MURRAY STREET,40.77577291,-73.81267739
43-043 BOWNE STREET,40.75456627,-73.81915866
130-020 FOCH BOULEVARD,40.67618001,-73.80819826
163-005 90 STREET,40.6522419,-73.8410267
89-059 164 STREET,40.70599061,-73.7961453
101-020 95 STREET,40.6838227,-73.84480883
163-011 89 STREET,40.65190977,-73.8419003
168-068 93 AVENUE,40.70536237,-73.78919146
145 ROCKAWAY PARKWAY,40.66324808,-73.92230628
130-047 124 STREET,40.67174227,-73.81462094
104-016 131 STREET,40.68956872,-73.81454948
146-013 SHORE AVENUE,40.69251475,-73.80209852
38-024 220 STREET,40.76712848,-73.76358886
1323 AVENUE X,40.59228771,-73.95617647
155-019 116 ROAD,40.68351247,-73.78861718
143-027 21 ROAD,40.7801383,-73.82411712
36-008 BELL BOULEVARD,40.76790375,-73.77350312
83-024 164 STREET,40.71527564,-73.80305287
114-047 130 STREET,40.68000248,-73.8108981
43-043 BOWNE STREET,40.75448548,-73.81906743
202 BAY 8 STREET,40.60784821,-74.01449084
146-018 24 AVENUE,40.77754048,-73.82086266
5843 KINGS HIGHWAY,40.65342254,-73.92226898
89-002 171 STREET,40.70977389,-73.79034842
170-014 89 AVENUE,40.70974185,-73.7904418
60 HAUSMAN STREET,40.72545781,-73.9386989
276 LAKE STREET,40.59735139,-73.97407806
156-034 89 STREET,40.66261979,-73.84467694
125 BAY 29 STREET,40.59990129,-73.99710332
22 BAY 13 STREET,40.60911752,-74.00704918
1777 PITKIN AVENUE,40.67019145,-73.90772677
1934 BERGEN AVENUE,40.62482478,-73.90753711
157-028 84 STREET,40.66051123,-73.84900007
1366 72 STREET,40.62097739,-74.00401113
101-030 94 STREET,40.68318172,-73.84643434
138-038 101 AVENUE,40.69454653,-73.80953823
35-022 210 STREET,40.76752628,-73.77715981
166-022 21 ROAD,40.77777433,-73.79699406
393 EAST 57 STREET,40.64599195,-73.92289994
268 GRAFTON STREET,40.66158048,-73.91748719
106-010 154 STREET,40.6960636,-73.79972498
190 BAY 7 STREET,40.6084272,-74.01505341
148-034 84 DRIVE,40.711916,-73.80947094
914 EAST 78 STREET,40.63428037,-73.9145713
202 BAY 8 STREET,40.60783661,-74.01450295
862 CLARKSON AVENUE,40.65663991,-73.92957635
133-019 142 STREET,40.66862264,-73.79736807
66-012 52 ROAD,40.73288099,-73.89858436
8023 13 AVENUE,40.61680225,-74.01070222
125-009 109 AVENUE,40.68386468,-73.81674621
155-055 116 ROAD,40.68399547,-73.78747779
108-019 160 STREET,40.69523534,-73.79284774
163-038 99 STREET,40.6521958,-73.83241957
111-042 125 STREET,40.68081762,-73.81554113
1940 BERGEN AVENUE,40.62472617,-73.90731775
47-020 161 STREET,40.75111432,-73.80625083
106-010 154 STREET,40.69599405,-73.79967411
88-038 184 PLACE,40.71298045,-73.77679514
1071 58 STREET,40.63292411,-74.00213554
83-024 164 STREET,40.71526215,-73.80311684
8023 13 AVENUE,40.61698704,-74.01075694
47-046 161 STREET,40.75027461,-73.80636264
971 EAST 96 STREET,40.64666813,-73.90530678
153-016 SOUTH ROAD,40.69619179,-73.80017545
153-014 SOUTH ROAD,40.69604304,-73.80037925
124-009 135 AVENUE,40.66954081,-73.8149607
111-012 158 STREET,40.68992245,-73.79119434
147-028 24 AVENUE,40.77741312,-73.81848306
1342 72 STREET,40.62134088,-74.00461622
153-016 SOUTH ROAD,40.69622409,-73.8001312
111-042 122 STREET,40.68007814,-73.81818574
108-016 155 STREET,40.69361174,-73.79674673
114-041 130 STREET,40.68013871,-73.8109651
43-055 BOWNE STREET,40.75430014,-73.81885816
156-024 SOUTH ROAD,40.69808687,-73.79783829
1726 EAST 36 STREET,40.61406953,-73.93628489
1360 EAST 34 STREET,40.62227328,-73.94222538
1360 EAST 34 STREET,40.62213363,-73.94219912
88-004 ARION ROAD,40.67135991,-73.8477732
106-032 UNION HALL STREET,40.69842537,-73.79387752
168-074 93 AVENUE,40.70533439,-73.78871093
66-018 52 ROAD,40.73287482,-73.89832975
143-027 21 ROAD,40.78006903,-73.82415657
161-006 NORMAL ROAD,40.71124357,-73.80321423
160-024 NORMAL ROAD,40.71104038,-73.80344477
2174 EAST 4 STREET,40.59720979,-73.96776241
26-019 203 STREET,40.77419625,-73.78852444
150-037 SHORE AVENUE,40.69450023,-73.79942932
33-006 212 STREET,40.77161172,-73.77649296
80-003 160 AVENUE,40.65588594,-73.85168566
156-020 SOUTH ROAD,40.69785123,-73.79816667
1252 EAST 56 STREET,40.62514868,-73.92181153
150-073 116 DRIVE,40.68219328,-73.78988946
156-027 86 STREET,40.66231781,-73.84733912
78-020 90 ROAD,40.68716368,-73.8619764
79-017 PITKIN AVENUE,40.67658132,-73.85717834
1386 HERKIMER STREET,40.67728609,-73.90764566
35-032 210 STREET,40.76730717,-73.77704117
7116 11 AVENUE,40.62479968,-74.0101439
104-026 164 STREET,40.69962188,-73.79248434
67-028 52 ROAD,40.73283912,-73.89685617
154-003 25 DRIVE,40.77474542,-73.80954277
164-011 108 AVENUE,40.6970756,-73.79015553
163-028 99 STREET,40.65252011,-73.83250104
91-018 163 AVENUE,40.6523416,-73.83949331
137-043 82 STREET,40.66938669,-73.85296773
163-013 91 STREET,40.65187977,-73.8399848
8895 16 AVENUE,40.60405935,-74.01329347
147-030 24 AVENUE,40.77740744,-73.8183779
7720 FLATLANDS AVENUE,40.63438708,-73.91469022
125-011 135 AVENUE,40.66936538,-73.81401206
66-014 52 ROAD,40.73287847,-73.8984805
175-017 110 AVENUE,40.69802793,-73.77842506
5843 KINGS HIGHWAY,40.65343734,-73.92226349
92-025 168 PLACE,40.7058715,-73.79087741
110-047 UNION HALL STREET,40.69188692,-73.78896505
35-038 UTOPIA PARKWAY,40.76355993,-73.79323484
184 BAY 7 STREET,40.60859062,-74.0148833
85-019 164 STREET,40.71214702,-73.8009558
156-011 87 STREET,40.66294471,-73.84654271
1052 78 STREET,40.62174298,-74.01455966
211-016 82 AVENUE,40.73148267,-73.75808294
2724 QUENTIN ROAD,40.60950253,-73.94563437
97-032 134 ROAD,40.67501169,-73.83803872
155-031 116 ROAD,40.68369742,-73.78818089
131-038 131 STREET,40.66974135,-73.80770916
163-011 89 STREET,40.6519664,-73.84191438
460 HOLTON AVENUE,40.51454251,-74.19380954
1901 EAST 15 STREET,40.60319347,-73.95716803
89-009 98 STREET,40.69216094,-73.84638939
1352 77 STREET,40.61827113,-74.00730901
2145 DEAN STREET,40.67509063,-73.91635144
150-027 SHORE AVENUE,40.69432834,-73.79969692
48 BAY 13 STREET,40.60861558,-74.00756978
85-051 164 STREET,40.71122325,-73.80039099
1112 EAST 53 STREET,40.63194254,-73.92542719
160-020 84 ROAD,40.71412931,-73.80451612
6924 10 AVENUE,40.62726112,-74.0110509
84-010 108 AVENUE,40.67690628,-73.85231739
101-020 94 STREET,40.68343517,-73.846559
2317 EAST 4 STREET,40.59366159,-73.96697142
163-005 90 STREET,40.65216991,-73.84100869
94-014 170 STREET,40.70388095,-73.78824616
101-020 95 STREET,40.68378216,-73.84479964
146-034 24 AVENUE,40.77750709,-73.82023015
242-017 51 AVENUE,40.76036008,-73.7411427
1313 81 STREET,40.61672928,-74.0105814
57-028 69 LANE,40.7260586,-73.89334499
82-018 212 STREET,40.73101713,-73.75777333
278 LAKE STREET,40.59728699,-73.97408716
168-051 92 ROAD,40.70600588,-73.79032497
106-040 UNION HALL STREET,40.69828355,-73.79377331
45-061 170 STREET,40.7539004,-73.79721441
155-065 FOCH BOULEVARD,40.68315554,-73.78617731
78-023 220 PLACE,40.7363139,-73.75108735
45-040 BURLING STREET,40.75382721,-73.81612075
42-008 155 STREET,40.76103026,-73.81055442
161-043 85 STREET,40.65348043,-73.8461008
1901 76 STREET,40.61148885,-73.99437758
158 EAST 94 STREET,40.66169008,-73.92495024
168-063 92 ROAD,40.70608961,-73.78998073
92-017 160 STREET,40.70337933,-73.79880161
8424 14 AVENUE,40.61345249,-74.01106893
35-006 UTOPIA PARKWAY,40.76438316,-73.79312049
25-072 127 STREET,40.77419302,-73.84144245
1958 BERGEN AVENUE,40.62448794,-73.90678783
153-016 SOUTH ROAD,40.69618687,-73.79981513
132-020 86 STREET,40.67519636,-73.85056884
148-034 84 DRIVE,40.71198378,-73.80950359
78-017 151 AVENUE,40.66722569,-73.85565863
